Unnamed: 0,user_id,age,isbn,rating,book_title,book_author,year_of_publication,publisher,Language,city,state,country
13315,132031,31.0,3257233051,0,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,ludwigsburg,baden-wuerttemberg,germany
13316,133564,26.0,3257233051,0,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,berlin,berlin,germany
13317,141016,21.0,3257233051,0,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,eichstätt,bayern,germany
13318,157946,36.0,3257233051,10,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,bad schwalbach,hessen,germany
13319,172613,39.0,3257233051,8,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,pforzheim,baden-wuerttemberg,germany
13320,188084,33.0,3257233051,9,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,frutigen,,switzerland
13321,195999,34.74389988072476,3257233051,0,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,goerlitz,sachsen,germany
13322,196898,27.0,3257233051,10,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,wil,st.gallen,switzerland
13323,199521,34.74389988072476,3257233051,5,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,köln,nordrhein-westfalen,germany
13324,214337,34.74389988072476,3257233051,6,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,berlin,eastgermany,germany
13325,222368,19.0,3257233051,10,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,jena,thueringen,germany
13326,231891,33.0,3257233051,0,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,zuerich,zuerich,switzerland
13327,242013,32.0,3257233051,0,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,graz,steiermark,austria
13328,270590,34.74389988072476,3257233051,0,Veronika Deschliesst Zu Sterben / Vernika Decides to Die,Paolo Coelho,2002.0,Distribooks,9,mainz,rheinland-pfalz,germany
13329,242,37.0,342311360X,10,Die Liebe in Den Zelten,Gabriel Garcia Marquez,1994.0,Deutscher Taschenbuch Verlag (DTV),9,neuffen,baden-wuerttemberg,germany
13330,162233,35.0,342311360X,9,Die Liebe in Den Zelten,Gabriel Garcia Marquez,1994.0,Deutscher Taschenbuch Verlag (DTV),9,zuerich,zuerich,switzerland
13331,242,37.0,3423116714,0,Die Klone der Joanna May. Roman.,Fay Weldon,1993.0,Dtv,9,neuffen,baden-wuerttemberg,germany
13332,242,37.0,3423241489,0,Ist mein Hintern wirklich so dick? Tagebuch einer empfindsamen Frau.,Arabella Weir,1998.0,Dtv,9,neuffen,baden-wuerttemberg,germany
13333,116006,34.0,3423241489,0,Ist mein Hintern wirklich so dick? Tagebuch einer empfindsamen Frau.,Arabella Weir,1998.0,Dtv,9,dingolfing,bayern,germany
13334,176122,34.74389988072476,3423241489,0,Ist mein Hintern wirklich so dick? Tagebuch einer empfindsamen Frau.,Arabella Weir,1998.0,Dtv,9,nürtingen,baden-wuerttemberg,germany
13335,242,37.0,3426605686,0,Haifischfrauen.,Kiana Davenport,1996.0,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH & Co.",9,neuffen,baden-wuerttemberg,germany
13336,172233,34.74389988072476,3426605686,9,Haifischfrauen.,Kiana Davenport,1996.0,"Droemersche Verlagsanstalt Th. Knaur Nachf., GmbH & Co.",9,deggendorf,bayern,germany
13337,242,37.0,3453212150,7,Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.,Sue Townsend,2002.0,Heyne,9,neuffen,baden-wuerttemberg,germany
13338,11676,34.74389988072476,3453212150,10,Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.,Sue Townsend,2002.0,Heyne,9,,,
13339,41347,31.0,3453212150,8,Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.,Sue Townsend,2002.0,Heyne,9,aachen,nordrhein-westfalen,germany
13340,98132,33.0,3453212150,0,Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.,Sue Townsend,2002.0,Heyne,9,köln,nordrhein-westfalen,germany
13341,205708,39.0,3453212150,0,Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.,Sue Townsend,2002.0,Heyne,9,langenfeld,nordrhein-westfalen,germany
13342,230322,34.74389988072476,3453212150,6,Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.,Sue Townsend,2002.0,Heyne,9,würzburg,bayern,germany
13343,276602,24.0,3453212150,8,Die Cappuccino- Jahre. Aus dem Tagebuch des Adrian Mole.,Sue Townsend,2002.0,Heyne,9,leipzig,sachsen,germany
13344,242,37.0,3462021095,0,Schwarzer Tee mit drei StÃ¼ck Zucker,Renan Demirkan,1991.0,Kiepenheuer & Witsch,de,neuffen,baden-wuerttemberg,germany
13345,242,37.0,3492045642,8,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,neuffen,baden-wuerttemberg,germany
13346,7112,34.74389988072476,3492045642,0,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,bakum,niedersachsen,germany
13347,34152,22.0,3492045642,0,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,freiburg,baden-wuerttemberg,germany
13348,37101,28.0,3492045642,8,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,berlin,berlin,germany
13349,70238,26.0,3492045642,3,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,münchen,bavaria,germany
13350,95782,37.0,3492045642,9,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,schweinfurt,bayern,germany
13351,162248,31.0,3492045642,7,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,bad wildungen,hessen,germany
13352,175493,30.0,3492045642,6,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,münchen,bayern,germany
13353,185679,34.74389988072476,3492045642,2,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,berlin,berlin,germany
13354,203068,24.0,3492045642,7,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,calau,brandenburg,germany
13355,226568,23.0,3492045642,0,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,bern,bern,switzerland
13356,231891,33.0,3492045642,0,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,zuerich,zuerich,switzerland
13357,267418,34.74389988072476,3492045642,9,QuerschÃ?Â¼sse - Downsize This!,Michael Moore,2003.0,Piper,9,weingarten,baden-württemberg,germany
13358,242,37.0,3498020862,8,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,neuffen,baden-wuerttemberg,germany
13359,38950,26.0,3498020862,3,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,berlin,berlin,germany
13360,66408,34.74389988072476,3498020862,8,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,reutlingen,baden-wuerttemberg,germany
13361,100029,34.74389988072476,3498020862,2,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,tübingen,baden-württemberg,germany
13362,122965,24.0,3498020862,3,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,tuebingen,baden-wuerttemberg,germany
13363,160405,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,aachen,nordrhein-westfalen,germany
13364,160406,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,bochum,nordrhein-westfalen,germany
13365,160407,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,dortmund,nordrhein-westfalen,germany
13366,160408,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,duisburg,nordrhein-westfalen,germany
13367,160409,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,essen,nordrhein-westfalen,germany
13368,160410,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,gelsenkirchen,nordrhein-westfalen,germany
13369,160413,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,köln,nordrhein-westfalen,germany
13370,160414,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,mönchengladbach,nordrhein-westfalen,germany
13371,160415,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,mönchengladbach,nordrhein-westfalen,germany
13372,160416,34.74389988072476,3498020862,0,Die Korrekturen.,Jonathan Franzen,2002.0,"Rowohlt, Reinbek",de,aachen,nordrhein-westfalen,germany
13373,242,37.0,3499110695,7,Neun ErzÃ?Â¤hlungen.,Jerome D. Salinger,1968.0,Rowohlt Tb.,9,neuffen,baden-wuerttemberg,germany
13374,35407,48.0,3499110695,9,Neun ErzÃ?Â¤hlungen.,Jerome D. Salinger,1968.0,Rowohlt Tb.,9,gütersloh,nordrhein-westfalen,germany
13375,243182,35.0,3499110695,0,Neun ErzÃ?Â¤hlungen.,Jerome D. Salinger,1968.0,Rowohlt Tb.,9,hannover,niedersachsen,germany
13376,242,37.0,3499151502,9,"Hebt den Dachbalken hoch, Zimmerleute / Seymour wird vorgestellt.",Jerome D. Salinger,1998.0,Rowohlt Tb.,9,neuffen,baden-wuerttemberg,germany
13377,75115,31.0,3499151502,0,"Hebt den Dachbalken hoch, Zimmerleute / Seymour wird vorgestellt.",Jerome D. Salinger,1998.0,Rowohlt Tb.,9,darmstadt,hessen,germany
13378,242,37.0,3518111000,0,"Ulysses (Ã?Â?bersetzg. WollschlÃ?Â¤ger). ( Neue Folge, 100).",James Joyce,1981.0,Suhrkamp,en,neuffen,baden-wuerttemberg,germany
13379,242,37.0,3548254268,10,Eine ganz normale AffÃ?Â¤re.,Joanna Trollope,2002.0,Ullstein Tb,9,neuffen,baden-wuerttemberg,germany
13380,242,37.0,3570300099,6,"Das Intimleben des Adrian Mole, 13 3/4 Jahre. cbt. ( Ab 14 J.).",Sue Townsend,2002.0,"Bertelsmann, MÃ?Â¼nchen",9,neuffen,baden-wuerttemberg,germany
13381,242,37.0,3596292646,7,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,neuffen,baden-wuerttemberg,germany
13382,6107,32.0,3596292646,0,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,haltern am see,nordrhein-westfalen,germany
13383,35407,48.0,3596292646,7,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,gütersloh,nordrhein-westfalen,germany
13384,58259,18.0,3596292646,0,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,hiddenhausen,nordrhein-westfalen,germany
13385,79537,34.0,3596292646,5,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,offenbach,hessen,germany
13386,83880,39.0,3596292646,0,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,jena,thueringen,germany
13387,152973,35.0,3596292646,1,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,münchen,bayern,germany
13388,175430,56.0,3596292646,8,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,kranenburg,nordrhein-westfalen,germany
13389,215225,40.0,3596292646,0,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,bonn,nordrhein-westfalen,germany
13390,264182,34.74389988072476,3596292646,0,Das Buch der lÃ?Â¤cherlichen Liebe.,Milan Kundera,2000.0,"Fischer (Tb.), Frankfurt",de,bochum,nrw (nordrhein westfalen),germany
13391,243,34.74389988072476,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,arden hills,minnesota,usa
13392,446,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,chevy chase,dc,usa
13393,882,23.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,berkeley,california,usa
13394,1435,36.0,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,st. louis,missouri,usa
13395,4017,48.0,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,new orleans,louisiana,usa
13396,4622,18.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,norfolk,virginia,usa
13397,5439,66.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,houston,texas,usa
13398,6217,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,eugene,oregon,usa
13399,6251,32.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,wahiawa,hawaii,usa
13400,6563,31.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,burien,washington,usa
13401,6575,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,seattle,washington,usa
13402,7158,30.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,omaha,nebraska,usa
13403,7286,28.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,pasco,washington,usa
13404,8245,31.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,torrance,california,usa
13405,8253,26.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,tulsa,oklahoma,usa
13406,9141,65.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,durango,colorado,usa
13407,10447,34.74389988072476,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,chicago,illinois,usa
13408,10697,20.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,lexington,kentucky,usa
13409,11601,34.74389988072476,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,brooklyn,new york,usa
13410,11676,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,,,
13411,12538,18.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,byron,minnesota,usa
13412,16488,36.0,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,milwaukee,wisconsin,usa
13413,17003,34.74389988072476,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,carlsbad,california,usa
13414,17068,50.0,0060915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,williamstown,victoria,australia
13415,20265,29.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,tampa,florida,usa
13416,20462,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,bossier city,louisiana,usa
13417,20642,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,salt spring island,british columbia,canada
13418,21011,44.0,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,san francisco,california,usa
13419,21014,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,fresno,california,usa
13420,21875,43.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,tampa,florida,usa
13421,22773,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,brookfield,wisconsin,usa
13422,23699,25.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,minneapolis,minnesota,usa
13423,23768,45.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,st. louis,missouri,usa
13424,24433,37.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,deventer,overijssel,netherlands
13425,25996,36.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,cave creek,arizona,usa
13426,26057,18.0,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,halifax,nova scotia,canada
13427,26517,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,dallas,north carolina,usa
13428,26544,37.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,woodbridge,virginia,usa
13429,29209,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,boca raton,florida,usa
13430,30324,33.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,winnipeg,manitoba,canada
13431,30511,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,culemborg,gelderland,netherlands
13432,30994,34.74389988072476,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,mission hills,california,usa
13433,35857,36.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,mentor,ohio,usa
13434,36554,48.0,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,carrboro,north carolina,usa
13435,36606,39.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,san marcos,california,usa
13436,36708,23.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,sacramento,california,usa
13437,37244,34.74389988072476,0060915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,truckee,california,usa
13438,37311,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,oroville,california,usa
13439,38023,30.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,hayward,california,usa
13440,38173,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,acton,massachusetts,usa
13441,38703,49.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,greer,south carolina,usa
13442,40110,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,lincoln,nebraska,usa
13443,40417,34.74389988072476,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,sahuarita,"arizona,",
13444,43595,23.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,warrenton,virginia,usa
13445,44728,31.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,florence,alabama,usa
13446,46443,14.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,asheville,north carolina,usa
13447,47594,52.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,scottsdale,arizona,usa
13448,48046,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,central sq.,new york,usa
13449,51001,59.0,0060915544,5,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,independence,oregon,usa
13450,54507,34.74389988072476,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,summit,new jersey,usa
13451,58389,57.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,bowling green,kentucky,usa
13452,63901,27.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,latrobe,pennsylvania,usa
13453,67099,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,des moines,iowa,usa
13454,69078,42.0,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,new york,new york,usa
13455,69355,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,syracuse,new york,usa
13456,71494,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,seattle,washington,usa
13457,71786,29.0,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,san jose,california,usa
13458,72214,40.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,ottawa,ontario,canada
13459,73651,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,grapevine,texas,usa
13460,76352,58.0,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,olympia,washington,usa
13461,78448,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,fairfax,virginia,usa
13462,78783,49.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,chantilly,virginia,usa
13463,79186,37.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,fairbanks,alaska,usa
13464,82123,30.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,nashville,tennessee,usa
13465,83109,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,montreal,quebec,canada
13466,85161,24.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,montreal,quebec,canada
13467,85962,20.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,peterborough,ontario,canada
13468,86835,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,mercer island,",",
13469,87746,52.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,wallingford,connecticut,usa
13470,88733,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,houston,texas,usa
13471,88937,39.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,cary,north carolina,usa
13472,89014,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,surfside beach,south carolina,usa
13473,90146,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,gilroy,california,usa
13474,91761,34.74389988072476,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,minneapolis,minnesota,usa
13475,91832,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,miami,florida,usa
13476,92477,34.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,portland,oregon,usa
13477,92547,29.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,baker city,oregon,usa
13478,92979,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,fairfield,california,usa
13479,95104,51.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,sherman oaks,california,usa
13480,95271,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,sheboygan,"wisconsin,",
13481,95359,33.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,charleston,west virginia,usa
13482,96970,42.0,0060915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,minneapolis,minnesota,usa
13483,97268,34.74389988072476,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,jackson,michigan,usa
13484,98741,30.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,fairbanks,alaska,usa
13485,98787,26.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,melbourne,victoria,australia
13486,104113,24.0,0060915544,6,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,springfield,missouri,usa
13487,105979,26.0,0060915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,oakland,california,usa
13488,106302,58.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,winter harbor,maine,usa
13489,106406,34.0,0060915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,virginia beach,virginia,usa
13490,106895,29.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,indianapolis,indiana,usa
13491,107663,34.74389988072476,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,atlanta,georgia,usa
13492,108005,29.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,greenfield,wisconsin,usa
13493,110912,36.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,milpitas,california,usa
13494,111174,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,austin,texas,usa
13495,112026,17.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,lakewood,washington,usa
13496,112083,25.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,tucson,arizona,usa
13497,113270,25.0,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,evanston,illinois,usa
13498,113292,38.0,0060915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,yuba city,ca,usa
13499,113624,34.74389988072476,0060915544,5,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,little rock,arkansas,usa
13500,114414,27.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,edinburg,texas,usa
13501,114868,31.0,0060915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,edmonton,alberta,canada
13502,114942,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,london,england,united kingdom
13503,115003,43.0,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,asheville,north carolina,usa
13504,116904,38.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,san antonio,texas,usa
13505,117115,28.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,vancouver,"washington,",
13506,118654,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,louisville,kentucky,usa
13507,119759,34.74389988072476,0060915544,8,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,jackson,michigan,usa
13508,120828,27.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,munster,indiana,usa
13509,121352,25.0,0060915544,10,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,hoffman estates,illinois,usa
13510,122960,25.0,0060915544,9,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,seattle,washington,usa
13511,124259,34.74389988072476,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,boulder,colorado,usa
13512,126053,16.0,0060915544,0,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,harrodsburg,kentucky,usa
13513,126860,28.0,0060915544,7,The Bean Trees,Barbara Kingsolver,1989.0,Perennial,9,portland,oregon,usa
